method,model,execFolder,isAdapt,round,chain,value
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,83,0.5314566211406799
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,84,0.5520108512717373
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,85,0.5727481869791644
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,86,0.5918073178359118
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,87,0.6119095360187906
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,88,0.6375053961059561
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,89,0.6604964471823477
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,90,0.6806673219828655
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,91,0.7029214822071842
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,92,0.7262536206546506
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,93,0.747669456182749
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,94,0.768206153317221
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,95,0.7887034055718066
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,96,0.8105430596634894
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,97,0.8361166100132058
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,98,0.8606341558982649
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,99,0.8850180303361816
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,100,0.9109494805337698
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,101,0.9387509648426688
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,102,0.9678591832441683
SAIS,glms.SpikeSlabClassification$Builder,exec_48,true,8,103,1.0
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,0,0.0
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,1,1.7665354783646812E-15
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,2,1.4132232290784843E-14
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,3,4.769625560926367E-14
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,4,1.1305777060580463E-13
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,5,2.2081594245241122E-13
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,6,3.81569936321086E-13
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,7,6.059189173838331E-13
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,8,9.044620508126556E-13
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,9,1.2877985017795567E-12
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,10,1.7665274354565404E-12
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,11,2.3177148122358802E-5
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,12,6.254858415363367E-5
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,13,9.82162518962466E-5
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,14,1.3987719272267338E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,15,1.9463858778152334E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,16,2.626248859666827E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,17,3.4085565835095897E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,18,4.1624519024959574E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,19,4.944779765042991E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,20,5.771792130244973E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,21,6.79324399385078E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,22,8.247981899494839E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,23,9.752300780751308E-4
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,24,0.001132635092273394
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,25,0.0013280597576672177
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,26,0.001552797591378732
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,27,0.0017834863734782673
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,28,0.0019922007263647175
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,29,0.0022948345321981934
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,30,0.002682460734960122
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,31,0.0030174418442690384
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,32,0.003409417660684879
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,33,0.003922949955852654
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,34,0.004504321167280825
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,35,0.005118650572366218
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,36,0.005591160634118044
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,37,0.006044257840465037
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,38,0.006751309610492331
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,39,0.00788910124597683
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,40,0.009555262800661983
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,41,0.010893791644228518
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,42,0.012445345585353186
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,43,0.014107298064935443
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,44,0.015545413821342724
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,45,0.017194624049637248
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,46,0.019469008316091142
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,47,0.021852865758130276
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,48,0.02452689457115931
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,49,0.02859334990424159
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,50,0.031265126003535364
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,51,0.03425593340598243
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,52,0.039708776202888735
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,53,0.044714446658056475
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,54,0.04946662201420393
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,55,0.054197009557224785
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,56,0.05956928543288921
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,57,0.06536782674238426
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,58,0.070826666582401
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,59,0.07548692614659618
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,60,0.07999885996063766
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,61,0.08438633320110855
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,62,0.08844914645063716
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,63,0.09236676999924859
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,64,0.0969647237240805
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,65,0.10111116456298957
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,66,0.10518645192064804
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,67,0.10924220602775024
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,68,0.11312142079715398
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,69,0.11713305173289096
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,70,0.1211261650647652
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,71,0.12501337595856424
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,72,0.12889752633070356
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,73,0.13263376355311557
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,74,0.13625659450783226
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,75,0.13984873969608558
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,76,0.14345575411038947
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,77,0.14715081281975634
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,78,0.15093540895486038
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,79,0.1547060037936692
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,80,0.15845322386263333
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,81,0.16221793108509022
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,82,0.1661294303522061
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,83,0.17003314849290668
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,84,0.17394287350853752
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,85,0.17805059049516161
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,86,0.18256959284585988
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,87,0.18747302671172253
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,88,0.1921051611395147
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,89,0.1964419923594487
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,90,0.20066405462376932
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,91,0.20529691533941352
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,92,0.21014568252361032
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,93,0.21541416387094897
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,94,0.2218879133097132
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,95,0.22836333297112754
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,96,0.23505850900527178
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,97,0.24286417177714734
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,98,0.25285698393943745
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,99,0.26144746702964744
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,100,0.2693904566176934
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,101,0.27948258134647486
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,102,0.2901184525797261
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,103,0.30173796098926436
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,104,0.316932746371591
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,105,0.3308480623976089
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,106,0.34365254200898093
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,107,0.35957322542421755
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,108,0.37447607546848144
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,109,0.3882719539363773
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,110,0.40431021960854147
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,111,0.4163804497559313
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,112,0.43340631713420236
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,113,0.4492751214770677
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,114,0.4629790366284529
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,115,0.4784871409674777
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,116,0.4936760719484594
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,117,0.5076066583310155
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,118,0.5232880342149668
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,119,0.5372819537377873
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,120,0.5485191840981599
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,121,0.5632252483095459
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,122,0.579160241206951
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,123,0.5940908841023402
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,124,0.6067051447849555
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,125,0.6206953864192895
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,126,0.6358203162228006
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,127,0.650467810503796
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,128,0.6652225462619357
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,129,0.6801587138340125
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,130,0.6935425986755983
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,131,0.7071153919581574
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,132,0.7216104946283294
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,133,0.7406179124958463
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,134,0.762240737853366
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,135,0.7788982942785886
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,136,0.7947230551171504
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,137,0.8137222708007005
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,138,0.8313067283929954
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,139,0.8486318601341425
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,140,0.8659663955041725
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,141,0.8834045098814612
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,142,0.8985211256026036
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,143,0.9138443166837504
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,144,0.9310652876960368
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,145,0.9517227787047868
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,146,0.9752739220752221
SAIS,glms.SpikeSlabClassification$Builder,exec_48,false,9,147,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,1,0.2
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,2,0.4
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,3,0.6000000000000001
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,4,0.8
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,0,5,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,1,0.07960317077008365
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,2,0.16010591650613007
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,3,0.19982320418615018
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,4,0.24038276330052347
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,5,0.6485236547861541
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,6,0.7058065033796297
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,1,7,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,1,0.057966474178013275
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,2,0.10529483404606915
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,3,0.14377330138007774
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,4,0.1914571894494149
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,5,0.2332436875224966
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,6,0.2410817917292128
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,7,0.25109458194869433
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,8,0.2836255711782436
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,9,0.35189492834223657
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,10,0.46912282236504943
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,2,11,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,1,0.031940383149713494
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,2,0.056496941475463955
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,3,0.06009422225923014
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,4,0.0857763613822403
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,5,0.17665796661305339
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,6,0.19112973602121697
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,7,0.20916642574160219
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,8,0.2517111725976282
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,9,0.28946202032751134
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,10,0.32024804235318516
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,11,0.3439693064266021
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,12,0.35189901684145775
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,13,0.35431872825107635
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,14,0.3680297585365866
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,15,0.4029818170682223
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,3,16,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,1,0.015763258478594017
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,2,0.031725378243965305
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,3,0.048254382501394036
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,4,0.06598754992094967
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,5,0.08616478912586609
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,6,0.10793491714049917
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,7,0.13048128861283978
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,8,0.15361106034323457
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,9,0.17713516195985954
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,10,0.19865386261494145
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,11,0.216372817187305
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,12,0.2392285020561379
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,13,0.2599510524606579
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,14,0.2777297692595952
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,15,0.2974560555235213
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,16,0.31983673264138296
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,17,0.34220975669659826
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,18,0.5145606173509853
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,19,0.7190643735022477
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,20,0.856141648922318
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,21,0.939283146446662
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,22,0.981979568910746
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,23,0.9977216191500365
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,4,24,1.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,0,0.0
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,1,0.012276741197976823
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,2,0.024162996875388983
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,3,0.03688993064646546
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,4,0.051355978684355506
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,5,0.06642825339129171
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,6,0.07799406814597636
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,7,0.09261866814097654
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,8,0.11114534602435633
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,9,0.12653714638860727
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,10,0.14002992774627113
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,11,0.15265031705750184
SSMC,demos.DiscreteMultimodal$Builder,exec_6,true,5,12,0.16598466630870495
