method,model,execFolder,round,iteration,annealingParameter,logNormalization,deltaIterations,deltaAnnealingParameter
SSMC,demos.XY$Builder,exec_18,3,3,0.3154682144573904,0.4481196565995069,3,0.3154682144573904
SSMC,demos.XY$Builder,exec_18,3,4,0.3445992339010849,1.4515114751887195,1,0.029131019443694506
SSMC,demos.XY$Builder,exec_18,3,7,0.5473003086920789,2.898721487999267,3,0.20270107479099403
SSMC,demos.XY$Builder,exec_18,3,8,0.5931477207734119,4.011141573950085,1,0.04584741208133303
SSMC,demos.XY$Builder,exec_18,3,10,0.7051970821823605,6.0003417642156505,2,0.11204936140894861
SSMC,demos.XY$Builder,exec_18,3,11,0.7578554711449917,7.191705405972978,1,0.0526583889626312
SSMC,demos.XY$Builder,exec_18,3,13,0.8642353149901052,10.117924138432024,2,0.10637984384511345
SSMC,demos.XY$Builder,exec_18,3,14,0.9260808605093113,11.844982180602592,1,0.06184554551920607
SSMC,demos.XY$Builder,exec_18,4,4,0.21608878557891456,0.2777428486712279,4,0.21608878557891456
SSMC,demos.XY$Builder,exec_18,4,6,0.292241509089939,0.7410830986091588,2,0.07615272351102445
SSMC,demos.XY$Builder,exec_18,4,9,0.4403562871974389,1.8583237600348377,3,0.1481147781074999
SSMC,demos.XY$Builder,exec_18,4,10,0.4900499783773205,2.4835101409046305,1,0.049693691179881594
SSMC,demos.XY$Builder,exec_18,4,12,0.5619255559199698,3.5767571724403777,2,0.07187557754264934
SSMC,demos.XY$Builder,exec_18,4,14,0.6462593437832719,4.782540451066213,2,0.08433378786330203
SSMC,demos.XY$Builder,exec_18,4,16,0.7131914003890071,6.385837695311601,2,0.0669320566057352
SSMC,demos.XY$Builder,exec_18,4,18,0.7872183670416003,8.037738912740878,2,0.07402696665259323
SSMC,demos.XY$Builder,exec_18,4,20,0.8519488715704158,9.900422369911983,2,0.06473050452881546
SSMC,demos.XY$Builder,exec_18,5,6,0.23537314995766784,0.5900548971423332,6,0.23537314995766784
SSMC,demos.XY$Builder,exec_18,5,11,0.37726559535440995,1.6393359187935896,5,0.14189244539674212
SSMC,demos.XY$Builder,exec_18,5,17,0.5420953631945753,3.461154759393044,6,0.16482976784016534
SSMC,demos.XY$Builder,exec_18,5,20,0.6094487900754552,4.770510390642413,3,0.06735342688087986
SSMC,demos.XY$Builder,exec_18,5,23,0.6900789020683535,6.145019812325992,3,0.08063011199289838
SSMC,demos.XY$Builder,exec_18,5,26,0.7652704240370936,7.9279129056555115,3,0.07519152196874002
SSMC,demos.XY$Builder,exec_18,5,29,0.8414352564530334,9.730860006865626,3,0.07616483241593985
SSMC,demos.XY$Builder,exec_18,5,32,0.9381341439412324,12.456727703269443,3,0.09669888748819899
SSMC,demos.XY$Builder,exec_18,6,10,0.25819782578464134,0.6900447991392249,10,0.25819782578464134
SSMC,demos.XY$Builder,exec_18,6,17,0.4179329428736062,2.0021950992298616,7,0.15973511708896487
SSMC,demos.XY$Builder,exec_18,6,23,0.5379354802343518,3.614374778695629,6,0.12000253736074556
SSMC,demos.XY$Builder,exec_18,6,28,0.6324970465457324,5.18973776523797,5,0.09456156631138057
SSMC,demos.XY$Builder,exec_18,6,34,0.7305191066915496,7.344433112848236,6,0.09802206014581727
SSMC,demos.XY$Builder,exec_18,6,40,0.8240677277585637,9.786198494642608,6,0.09354862106701411
SSMC,demos.XY$Builder,exec_18,6,45,0.918676758371528,12.566958216841506,5,0.09460903061296422
SSMC,demos.XY$Builder,exec_18,7,22,0.36233481782418264,1.5485359885975907,22,0.36233481782418264
SSMC,demos.XY$Builder,exec_18,7,35,0.5442964340633911,3.791542762152277,13,0.18196161623920848
SSMC,demos.XY$Builder,exec_18,7,46,0.675685020490721,6.23500008220746,11,0.13138858642732987
SSMC,demos.XY$Builder,exec_18,7,54,0.7671453675727207,8.405151868013226,8,0.09146034708199968
SSMC,demos.XY$Builder,exec_18,7,62,0.8667106977540007,11.115327252062016,8,0.09956533018128
SSMC,demos.XY$Builder,exec_18,8,41,0.44566488137625926,2.512544955671469,41,0.44566488137625926
SSMC,demos.XY$Builder,exec_18,8,63,0.6466446732822541,5.7087268364644554,22,0.2009797919059948
SSMC,demos.XY$Builder,exec_18,8,81,0.7899980568282408,9.070429484991328,18,0.1433533835459867
SSMC,demos.XY$Builder,exec_18,8,96,0.9298024070556163,13.148566895518941,15,0.13980435022737558
SSMC,demos.XY$Builder,exec_18,9,60,0.4593342362784853,2.7036369653373464,60,0.4593342362784853
SSMC,demos.XY$Builder,exec_18,9,93,0.6620082143501944,6.060706863039954,33,0.20267397807170912
SSMC,demos.XY$Builder,exec_18,9,130,0.8801716459743563,11.773867931740133,37,0.21816343162416185
SSMC,demos.XY$Builder,exec_18,10,119,0.6065979856633745,4.994454032201934,119,0.6065979856633745
SSMC,demos.XY$Builder,exec_18,10,177,0.8445172934624505,10.708623989250338,58,0.237919307799076
SSMC,demos.XY$Builder,exec_18,11,202,0.7009319142766384,6.970689617835129,202,0.7009319142766384
SAIS,demos.PhylogeneticTree$Builder,exec_32,0,3,0.8,-640.1194253730604,3,0.8
SAIS,demos.PhylogeneticTree$Builder,exec_32,1,4,0.9570666033192574,-1108.3340793413404,4,0.9570666033192574
SAIS,demos.PhylogeneticTree$Builder,exec_32,2,9,0.9944011475900632,-1016.9995203633173,9,0.9944011475900632
SAIS,demos.PhylogeneticTree$Builder,exec_32,4,1,5.171677323549188E-4,-0.635355225075799,1,5.171677323549188E-4
SAIS,demos.PhylogeneticTree$Builder,exec_32,4,23,1.0,-763.1936148966196,22,0.9994828322676451
SAIS,demos.PhylogeneticTree$Builder,exec_32,5,1,4.1976080929443787E-4,-0.44789322038531765,1,4.1976080929443787E-4
SAIS,demos.PhylogeneticTree$Builder,exec_32,5,33,0.6206381798066851,-515.9607791102317,32,0.6202184189973907
SAIS,demos.PhylogeneticTree$Builder,exec_32,6,37,0.7430841037605954,-789.173081960735,37,0.7430841037605954
SAIS,demos.PhylogeneticTree$Builder,exec_32,7,1,4.010537092708728E-4,-0.5024464011502952,1,4.010537092708728E-4
SAIS,demos.PhylogeneticTree$Builder,exec_32,7,40,0.7637580680253901,-616.9355285143282,39,0.7633570143161192
SAIS,demos.PhylogeneticTree$Builder,exec_32,8,1,2.1149070557307913E-4,-0.2444147545014701,1,2.1149070557307913E-4
SAIS,demos.PhylogeneticTree$Builder,exec_32,8,60,0.499829828160263,-457.60561131152326,59,0.4996183374546899
SAIS,demos.PhylogeneticTree$Builder,exec_32,9,1,6.053070201519164E-5,-0.09931087215259726,1,6.053070201519164E-5
SAIS,demos.PhylogeneticTree$Builder,exec_32,9,101,0.36539814458552994,-335.6551944324731,100,0.36533761388351477
SAIS,demos.PhylogeneticTree$Builder,exec_32,10,1,2.237238445061986E-6,-0.016737716332711372,1,2.237238445061986E-6
SAIS,demos.PhylogeneticTree$Builder,exec_32,10,143,0.39570649982569095,-387.1405147747089,142,0.3957042625872459
SAIS,demos.PhylogeneticTree$Builder,exec_32,11,1,2.2082159622068849E-7,-0.020476254409329542,1,2.2082159622068849E-7
SAIS,demos.PhylogeneticTree$Builder,exec_32,11,196,0.4267110661867426,-405.6185580887539,195,0.42671084536514636
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_2,0,1,0.4,-13.55961913427027,1,0.4
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_2,7,22,0.017597697739697403,-1.5019980415935117,22,0.017597697739697403
SSMC,demos.ToyMix$Builder,exec_7,0,1,0.4,-0.04527935307150566,1,0.4
SSMC,demos.ToyMix$Builder,exec_7,1,1,0.09589624926829511,-1.1677067226000506,1,0.09589624926829511
SSMC,demos.ToyMix$Builder,exec_7,1,3,0.4571327017129891,-1.1818009194737522,2,0.361236452444694
SSMC,demos.ToyMix$Builder,exec_7,2,6,0.1317036224693191,-0.6503488610621311,6,0.1317036224693191
SSMC,demos.ToyMix$Builder,exec_7,2,8,0.3139739845913717,-0.8672288539386446,2,0.1822703621220526
SSMC,demos.ToyMix$Builder,exec_7,2,9,0.544062840596426,-0.8787427891055977,1,0.23008885600505424
SSMC,demos.ToyMix$Builder,exec_7,3,2,0.04137079789461131,-0.38518502715244685,2,0.04137079789461131
SSMC,demos.ToyMix$Builder,exec_7,3,7,0.16035343245197495,-0.7530440339792794,5,0.11898263455736363
SSMC,demos.ToyMix$Builder,exec_7,3,11,0.36967834719371767,-0.9135394052129189,4,0.20932491474174272
SSMC,demos.ToyMix$Builder,exec_7,4,10,0.15130891674254812,-0.8046864564977829,10,0.15130891674254812
SSMC,demos.ToyMix$Builder,exec_7,4,20,0.6625648680190417,-0.6540394626909927,10,0.5112559512764936
SSMC,demos.ToyMix$Builder,exec_7,5,15,0.12519326894306987,-0.8291202113843399,15,0.12519326894306987
SSMC,demos.ToyMix$Builder,exec_7,5,26,0.47603993901413166,-0.8904974517926263,11,0.3508466700710618
SSMC,demos.ToyMix$Builder,exec_7,6,38,0.4197709787714851,-0.7837629002799615,38,0.4197709787714851
SSMC,demos.ToyMix$Builder,exec_7,7,70,0.9500872853256103,-0.16613498619702138,70,0.9500872853256103
SAIS,ode.MRNATransfection$Builder,exec_10,0,1,0.4,-49.32867139475344,1,0.4
SAIS,ode.MRNATransfection$Builder,exec_10,1,1,0.10062391352640353,-30.61066055506707,1,0.10062391352640353
SAIS,ode.MRNATransfection$Builder,exec_10,2,1,5.256286472652984E-4,-1.111968840261788,1,5.256286472652984E-4
SAIS,ode.MRNATransfection$Builder,exec_10,3,1,9.755455717820087E-6,-0.7895154124949846,1,9.755455717820087E-6
SAIS,ode.MRNATransfection$Builder,exec_10,4,1,7.558330820969767E-7,-1.4778596763824448,1,7.558330820969767E-7
SAIS,ode.MRNATransfection$Builder,exec_10,4,19,0.1701488724204774,-26.26251589154776,18,0.17014811658739531
SAIS,ode.MRNATransfection$Builder,exec_10,5,1,6.862503265916811E-8,-0.8179614779805711,1,6.862503265916811E-8
SAIS,ode.MRNATransfection$Builder,exec_10,5,13,0.009606533466720558,-3.419228460368364,12,0.009606464841687899
SAIS,ode.MRNATransfection$Builder,exec_10,6,1,1.6054455305818184E-8,-1.0212625846033236,1,1.6054455305818184E-8
SAIS,ode.MRNATransfection$Builder,exec_10,6,16,0.00898005516161421,-2.993733913593228,15,0.008980039107158905
SAIS,ode.MRNATransfection$Builder,exec_10,7,1,2.841748220196442E-10,-0.6740133888404181,1,2.841748220196442E-10
SAIS,ode.MRNATransfection$Builder,exec_10,7,31,0.0070726131132093605,-2.752301136839498,30,0.007072612829034539
SAIS,ode.MRNATransfection$Builder,exec_10,8,1,1.7539782028108788E-11,-0.6261638644099472,1,1.7539782028108788E-11
SAIS,ode.MRNATransfection$Builder,exec_10,8,41,0.0046848092122288515,-2.829247752561388,40,0.004684809194689069
SAIS,ode.MRNATransfection$Builder,exec_10,9,1,1.3227520581481791E-12,-0.6591505056281148,1,1.3227520581481791E-12
SAIS,ode.MRNATransfection$Builder,exec_10,9,60,0.004697287849422484,-3.035292907961266,59,0.0046972878480997324
SAIS,ode.MRNATransfection$Builder,exec_10,10,1,5.1675016279831495E-14,-0.4899650366190045,1,5.1675016279831495E-14
SAIS,ode.MRNATransfection$Builder,exec_10,10,88,0.0036218559188378424,-2.6216312291930395,87,0.0036218559187861676
SAIS,ode.MRNATransfection$Builder,exec_10,11,1,9.966557428001826E-16,-0.4590509572809349,1,9.966557428001826E-16
SAIS,ode.MRNATransfection$Builder,exec_10,11,119,0.0036803177211197466,-2.810215102973604,118,0.00368031772111875
SSMC,mix.SimpleMixture$Builder,exec_38,0,1,0.4,-351.6420602212548,1,0.4
SSMC,mix.SimpleMixture$Builder,exec_38,0,3,0.8,-984.4912006925516,2,0.4
SSMC,mix.SimpleMixture$Builder,exec_38,1,1,0.08354050133363207,-19.42776267636843,1,0.08354050133363207
SSMC,mix.SimpleMixture$Builder,exec_38,1,2,0.47267593310520284,-142.00952904010956,1,0.3891354317715708
SSMC,mix.SimpleMixture$Builder,exec_38,1,3,0.5848604490178698,-772.4621931755668,1,0.11218451591266698
SSMC,mix.SimpleMixture$Builder,exec_38,2,1,0.019138632564369363,-10.479604869488794,1,0.019138632564369363
SSMC,mix.SimpleMixture$Builder,exec_38,2,2,0.03553605992180756,-33.065783753001206,1,0.0163974273574382
SSMC,mix.SimpleMixture$Builder,exec_38,2,3,0.07359250783507379,-59.860877905347934,1,0.03805644791326623
SSMC,mix.SimpleMixture$Builder,exec_38,2,4,0.13671795325831004,-121.08508254947132,1,0.06312544542323625
SSMC,mix.SimpleMixture$Builder,exec_38,2,5,0.21109678751241243,-222.02527113695513,1,0.07437883425410238
SSMC,mix.SimpleMixture$Builder,exec_38,2,6,0.3162390689031381,-340.95407093626005,1,0.10514228139072565
SSMC,mix.SimpleMixture$Builder,exec_38,2,7,0.472395943143381,-507.6689510943233,1,0.15615687424024294
SSMC,mix.SimpleMixture$Builder,exec_38,2,8,0.6185105415772727,-754.6316178241213,1,0.14611459843389168
SSMC,mix.SimpleMixture$Builder,exec_38,3,1,0.00636278976064934,-5.180272989835134,1,0.00636278976064934
SSMC,mix.SimpleMixture$Builder,exec_38,3,2,0.015442824336724573,-12.335656563931288,1,0.009080034576075233
SSMC,mix.SimpleMixture$Builder,exec_38,3,3,0.028892736848794197,-27.612177753122424,1,0.013449912512069624
SSMC,mix.SimpleMixture$Builder,exec_38,3,4,0.04599750115868653,-49.72287328124102,1,0.017104764309892335
SSMC,mix.SimpleMixture$Builder,exec_38,3,5,0.06859918651733803,-77.47136852399079,1,0.022601685358651494
SSMC,mix.SimpleMixture$Builder,exec_38,3,6,0.115774810408763,-114.18762315446466,1,0.047175623891424975
SSMC,mix.SimpleMixture$Builder,exec_38,3,7,0.15906727886979433,-189.528071933026,1,0.043292468461031325
SSMC,mix.SimpleMixture$Builder,exec_38,3,8,0.20212191804428412,-258.38160092624156,1,0.04305463917448979
SSMC,mix.SimpleMixture$Builder,exec_38,3,10,0.42896468679098165,-484.29767554280835,2,0.22684276874669754
SSMC,mix.SimpleMixture$Builder,exec_38,3,11,0.6210068685649782,-685.7627169875168,1,0.19204218177399657
SSMC,mix.SimpleMixture$Builder,exec_38,3,12,0.7217105019591852,-988.8175870568322,1,0.10070363339420696
SSMC,mix.SimpleMixture$Builder,exec_38,3,14,0.9076913437612713,-1295.9297975328689,2,0.18598084180208607
SSMC,mix.SimpleMixture$Builder,exec_38,4,1,8.121079164837377E-4,-1.161635582479041,1,8.121079164837377E-4
SSMC,mix.SimpleMixture$Builder,exec_38,4,4,0.009921889328564543,-10.293513409140555,3,0.009109781412080806
SSMC,mix.SimpleMixture$Builder,exec_38,4,5,0.016215153833186412,-18.35268252155764,1,0.006293264504621868
SSMC,mix.SimpleMixture$Builder,exec_38,4,6,0.02537618139655438,-28.973225451299562,1,0.009161027563367969
SSMC,mix.SimpleMixture$Builder,exec_38,4,7,0.03598531683442238,-43.98621620781048,1,0.010609135437868001
SSMC,mix.SimpleMixture$Builder,exec_38,4,8,0.04851772584465197,-61.198554790149835,1,0.01253240901022959
SSMC,mix.SimpleMixture$Builder,exec_38,4,10,0.09077869331135818,-105.36386184426085,2,0.04226096746670621
SSMC,mix.SimpleMixture$Builder,exec_38,4,12,0.17544846982628065,-208.4498115956218,2,0.08466977651492247
SSMC,mix.SimpleMixture$Builder,exec_38,4,14,0.289049718860149,-368.0402853914519,2,0.11360124903386837
SSMC,mix.SimpleMixture$Builder,exec_38,4,16,0.47933587896495583,-596.3699478595498,2,0.1902861601048068
SSMC,mix.SimpleMixture$Builder,exec_38,4,17,0.601037462422731,-763.3651520455036,1,0.12170158345777521
SSMC,mix.SimpleMixture$Builder,exec_38,4,19,0.8220885009562862,-1160.314332987262,2,0.22105103853355512
SSMC,mix.SimpleMixture$Builder,exec_38,4,20,0.8752229804739815,-1303.6751200497256,1,0.05313447951769534
SSMC,mix.SimpleMixture$Builder,exec_38,4,21,0.9184205875827688,-1386.4926429301115,1,0.043197607108787284
SSMC,mix.SimpleMixture$Builder,exec_38,4,22,0.9598525718439765,-1451.9426591609363,1,0.041431984261207755
SSMC,mix.SimpleMixture$Builder,exec_38,5,1,4.568947280516024E-4,-0.6681724906872506,1,4.568947280516024E-4
SSMC,mix.SimpleMixture$Builder,exec_38,5,3,0.002688350989421695,-3.134805396624304,2,0.002231456261370093
SSMC,mix.SimpleMixture$Builder,exec_38,5,5,0.006624215214200921,-8.694210932832743,2,0.0039358642247792255
SSMC,mix.SimpleMixture$Builder,exec_38,5,7,0.013645928761231798,-17.994603030703516,2,0.007021713547030877
SSMC,mix.SimpleMixture$Builder,exec_38,5,9,0.02548012993201724,-33.40839120753563,2,0.01183420117078544
SSMC,mix.SimpleMixture$Builder,exec_38,5,11,0.045462310057772855,-55.88694490700178,2,0.019982180125755616
SSMC,mix.SimpleMixture$Builder,exec_38,5,12,0.06147694590061244,-76.92640547783218,1,0.016014635842839582
SSMC,mix.SimpleMixture$Builder,exec_38,5,14,0.10711475189099283,-138.66621508597203,2,0.04563780599038039
SSMC,mix.SimpleMixture$Builder,exec_38,5,16,0.19470896505271645,-226.35523913657846,2,0.08759421316172362
SSMC,mix.SimpleMixture$Builder,exec_38,5,17,0.2608062152564862,-314.53796852458134,1,0.06609725020376972
SSMC,mix.SimpleMixture$Builder,exec_38,5,19,0.4302989109164249,-546.5406183314233,2,0.16949269565993874
SSMC,mix.SimpleMixture$Builder,exec_38,5,21,0.6474412163395855,-849.582247585133,2,0.2171423054231606
SSMC,mix.SimpleMixture$Builder,exec_38,5,24,0.8299860645273063,-1262.6446654160256,3,0.18254484818772077
SSMC,mix.SimpleMixture$Builder,exec_38,5,26,0.8620095038846425,-1349.210369483079,2,0.0320234393573362
SSMC,mix.SimpleMixture$Builder,exec_38,5,28,0.8851989639436582,-1383.2863167696937,2,0.023189460059015676
SSMC,mix.SimpleMixture$Builder,exec_38,5,29,0.8963095723303319,-1402.531785547318,1,0.01111060838667377
SSMC,mix.SimpleMixture$Builder,exec_38,5,31,0.9262661690395628,-1437.7942391557933,2,0.029956596709230898
SSMC,mix.SimpleMixture$Builder,exec_38,5,33,0.9744167990388475,-1498.0613700049926,2,0.048150629999284655
SSMC,mix.SimpleMixture$Builder,exec_38,6,3,6.618701214809688E-4,-0.9827348659343254,3,6.618701214809688E-4
SSMC,mix.SimpleMixture$Builder,exec_38,6,6,0.003058581139732034,-4.202341180134779,3,0.0023967110182510653
SSMC,mix.SimpleMixture$Builder,exec_38,6,9,0.008286620016718864,-11.94266106815996,3,0.0052280388769868295
SSMC,mix.SimpleMixture$Builder,exec_38,6,12,0.01890918998598326,-26.615176179566035,3,0.010622569969264396
SSMC,mix.SimpleMixture$Builder,exec_38,6,14,0.029326929773378137,-42.01700763804503,2,0.010417739787394877
SSMC,mix.SimpleMixture$Builder,exec_38,6,18,0.062478147186904205,-84.81629934102442,4,0.03315121741352607
SSMC,mix.SimpleMixture$Builder,exec_38,6,20,0.0961276449303616,-126.16046814902452,2,0.0336494977434574
SSMC,mix.SimpleMixture$Builder,exec_38,6,22,0.13399715497103723,-189.7572481610415,2,0.037869510040675625
SSMC,mix.SimpleMixture$Builder,exec_38,6,25,0.232340313760255,-308.9497717335572,3,0.09834315878921776
SSMC,mix.SimpleMixture$Builder,exec_38,6,27,0.3409773879741327,-451.8630857826617,2,0.1086370742138777
SSMC,mix.SimpleMixture$Builder,exec_38,6,29,0.5046322504053353,-669.1456348877726,2,0.16365486243120264
SSMC,mix.SimpleMixture$Builder,exec_38,6,31,0.7163610269886274,-970.4649580964716,2,0.21172877658329203
SSMC,mix.SimpleMixture$Builder,exec_38,6,32,0.7800631269591304,-1137.804764593948,1,0.06370209997050302
SSMC,mix.SimpleMixture$Builder,exec_38,6,33,0.8133741347608561,-1238.1255599406045,1,0.03331100780172569
SSMC,mix.SimpleMixture$Builder,exec_38,6,35,0.8486825527856359,-1322.6326303780465,2,0.0353084180247798
SSMC,mix.SimpleMixture$Builder,exec_38,6,37,0.8656796928125086,-1360.8290918047599,2,0.016997140026872692
SSMC,mix.SimpleMixture$Builder,exec_38,6,39,0.8788021784752781,-1381.8581071443193,2,0.013122485662769523
SSMC,mix.SimpleMixture$Builder,exec_38,6,41,0.8946517109742872,-1402.6289115671623,2,0.01584953249900911
SSMC,mix.SimpleMixture$Builder,exec_38,6,43,0.9152225110023995,-1429.2716010198615,2,0.02057080002811229
SSMC,mix.SimpleMixture$Builder,exec_38,6,45,0.9404557533901138,-1464.5977764526713,2,0.025233242387714294
SSMC,mix.SimpleMixture$Builder,exec_38,6,47,0.968976551413754,-1502.2492293653556,2,0.02852079802364027
SSMC,mix.SimpleMixture$Builder,exec_38,6,48,0.9843789538954446,-1523.9809523957547,1,0.015402402481690558
SSMC,mix.SimpleMixture$Builder,exec_38,7,1,9.730159942058299E-5,-0.23784031803370276,1,9.730159942058299E-5
SSMC,mix.SimpleMixture$Builder,exec_38,7,5,9.529224881475278E-4,-1.5911903347338474,4,8.556208887269448E-4
SSMC,mix.SimpleMixture$Builder,exec_38,7,9,0.0042867162828583195,-6.070657175488324,4,0.003333793794710792
SSMC,mix.SimpleMixture$Builder,exec_38,7,12,0.01035895646052295,-14.784519213642351,3,0.006072240177664631
SSMC,mix.SimpleMixture$Builder,exec_38,7,16,0.022571932195243425,-32.756428760459066,4,0.012212975734720475
SSMC,mix.SimpleMixture$Builder,exec_38,7,19,0.03741321782148445,-54.888087580654805,3,0.014841285626241024
SSMC,mix.SimpleMixture$Builder,exec_38,7,23,0.06698562014574058,-97.38822194317677,4,0.029572402324256133
SSMC,mix.SimpleMixture$Builder,exec_38,7,26,0.09948347583159955,-141.0105757692032,3,0.03249785568585897
SSMC,mix.SimpleMixture$Builder,exec_38,7,30,0.17134082422637004,-244.7310842195934,4,0.07185734839477048
SSMC,mix.SimpleMixture$Builder,exec_38,7,34,0.2788145270101643,-400.4557635973252,4,0.10747370278379426
SSMC,mix.SimpleMixture$Builder,exec_38,7,39,0.5064390996322072,-723.3294662242499,5,0.22762457262204294
SSMC,mix.SimpleMixture$Builder,exec_38,7,43,0.7027917048566299,-1045.732243533116,4,0.19635260522442266
SSMC,mix.SimpleMixture$Builder,exec_38,7,45,0.7630942069961053,-1170.777424682534,2,0.06030250213947541
SSMC,mix.SimpleMixture$Builder,exec_38,7,47,0.8175269322026866,-1254.9425785604108,2,0.05443272520658127
SSMC,mix.SimpleMixture$Builder,exec_38,7,48,0.8302081246351138,-1296.293208710863,1,0.012681192432427268
SSMC,mix.SimpleMixture$Builder,exec_38,7,50,0.848798635381602,-1331.502736216831,2,0.01859051074648821
SSMC,mix.SimpleMixture$Builder,exec_38,7,52,0.8607590794901581,-1354.0808492582244,2,0.011960444108556012
SSMC,mix.SimpleMixture$Builder,exec_38,7,56,0.8803273823320268,-1383.3980690706833,4,0.019568302841868723
SSMC,mix.SimpleMixture$Builder,exec_38,7,60,0.9101773554518636,-1423.3974577455592,4,0.029849973119836837
SSMC,mix.SimpleMixture$Builder,exec_38,7,62,0.9267713693166465,-1447.4819859047777,2,0.016594013864782875
SSMC,mix.SimpleMixture$Builder,exec_38,7,64,0.9415065220846841,-1470.2214989688748,2,0.014735152768037607
SSMC,mix.SimpleMixture$Builder,exec_38,7,66,0.9581002131439241,-1493.0483789149775,2,0.016593691059240023
SSMC,mix.SimpleMixture$Builder,exec_38,7,68,0.9741757210548458,-1515.8710817260855,2,0.016075507910921716
SSMC,mix.SimpleMixture$Builder,exec_38,7,70,0.9913516582100894,-1539.6257174141006,2,0.01717593715524357
SSMC,mix.SimpleMixture$Builder,exec_38,8,5,2.8292111416324206E-4,-0.6448020647013175,5,2.8292111416324206E-4
SSMC,mix.SimpleMixture$Builder,exec_38,8,10,0.001897024965030343,-3.1949950206053357,5,0.001614103850867101
SSMC,mix.SimpleMixture$Builder,exec_38,8,14,0.0053090203409902155,-8.521754317682817,4,0.0034119953759598727
SSMC,mix.SimpleMixture$Builder,exec_38,8,22,0.02117333595454808,-32.07355584756345,8,0.015864315613557865
SSMC,mix.SimpleMixture$Builder,exec_38,8,27,0.040571400610438645,-60.68951352125159,5,0.019398064655890564
SSMC,mix.SimpleMixture$Builder,exec_38,8,32,0.06856794370240799,-102.9991603812368,5,0.02799654309196934
SSMC,mix.SimpleMixture$Builder,exec_38,8,37,0.11306347404971478,-164.67281387573445,5,0.0444955303473068
SSMC,mix.SimpleMixture$Builder,exec_38,8,41,0.17076951299544535,-253.9500721836594,4,0.057706038945730564
SSMC,mix.SimpleMixture$Builder,exec_38,8,47,0.3147147277367195,-456.67505517735117,6,0.14394521474127414
SSMC,mix.SimpleMixture$Builder,exec_38,8,53,0.5439929760840548,-807.6014680322098,6,0.22927824834733534
SSMC,mix.SimpleMixture$Builder,exec_38,8,55,0.619857240516268,-928.5623001544947,2,0.07586426443221317
SSMC,mix.SimpleMixture$Builder,exec_38,8,58,0.702028931073703,-1071.4329219667234,3,0.082171690557435
SSMC,mix.SimpleMixture$Builder,exec_38,8,60,0.7333926120420139,-1143.228249464814,2,0.03136368096831088
SSMC,mix.SimpleMixture$Builder,exec_38,8,62,0.7584620117952321,-1184.9337931880284,2,0.025069399753218202
SSMC,mix.SimpleMixture$Builder,exec_38,8,64,0.781518186265868,-1221.6077839715222,2,0.023056174470635904
SSMC,mix.SimpleMixture$Builder,exec_38,8,65,0.7914498236817713,-1239.2127082541936,1,0.009931637415903305
SSMC,mix.SimpleMixture$Builder,exec_38,8,67,0.8063363545741253,-1266.6595449844394,2,0.014886530892354033
SSMC,mix.SimpleMixture$Builder,exec_38,8,70,0.8244875895529322,-1295.7032525317175,3,0.018151234978806885
SSMC,mix.SimpleMixture$Builder,exec_38,8,74,0.8444833530107652,-1327.1139948435073,4,0.019995763457832938
SSMC,mix.SimpleMixture$Builder,exec_38,8,79,0.8735114281924713,-1366.648363538421,5,0.029028075181706137
SSMC,mix.SimpleMixture$Builder,exec_38,8,82,0.8944821035973205,-1397.5513488663662,3,0.020970675404849204
SSMC,mix.SimpleMixture$Builder,exec_38,8,85,0.9129275687068732,-1426.8671002902918,3,0.018445465109552694
SSMC,mix.SimpleMixture$Builder,exec_38,8,88,0.9298813783854227,-1452.6964770406514,3,0.016953809678549536
SSMC,mix.SimpleMixture$Builder,exec_38,8,92,0.9474962195271364,-1479.8128578625358,4,0.017614841141713633
SSMC,mix.SimpleMixture$Builder,exec_38,8,96,0.9646478949664199,-1504.2351964128566,4,0.01715167543928353
SSMC,mix.SimpleMixture$Builder,exec_38,8,100,0.9862572585308169,-1531.941189009761,4,0.02160936356439702
SSMC,mix.SimpleMixture$Builder,exec_38,9,8,3.788380245521053E-4,-0.9211087142972527,8,3.788380245521053E-4
SSMC,mix.SimpleMixture$Builder,exec_38,9,19,0.004407103734445504,-7.39617628563735,11,0.004028265709893399
SSMC,mix.SimpleMixture$Builder,exec_38,9,27,0.014485206418783063,-23.001612922637513,8,0.010078102684337557
SSMC,mix.SimpleMixture$Builder,exec_38,9,36,0.036097560798980535,-55.64267875212412,9,0.02161235438019747
SSMC,mix.SimpleMixture$Builder,exec_38,9,43,0.06486354631488787,-99.6399264687157,7,0.02876598551590734
SSMC,mix.SimpleMixture$Builder,exec_38,9,51,0.11775253577227196,-178.0038921793464,8,0.052888989457384086
SSMC,mix.SimpleMixture$Builder,exec_38,9,58,0.20680162908616495,-307.12785720116443,7,0.08904909331389299
SSMC,mix.SimpleMixture$Builder,exec_38,9,66,0.3868342652677577,-571.7887865917374,8,0.18003263618159276
SSMC,mix.SimpleMixture$Builder,exec_38,9,78,0.6480341489916951,-1006.1131036365705,12,0.2611998837239374
SSMC,mix.SimpleMixture$Builder,exec_38,9,83,0.7080750254905847,-1103.657756790901,5,0.06004087649888956
